job_id,title,company,location,is_remote,salary,salary_min,salary_max,job_type,category,skills,skill_count,description,posted_date,url,tags,source
remoteok_1130618,AI Data Specialist Chinese Simplified,RWS TrainAI,Singapore,True,,,,Full-time,,machine learning,1,"We are looking for AI Data Specialists to support the improvement of AI-generated content in Chinese. Job Type: Freelance Location: Work from home Work Schedule: Part-time - 10+ hours per week. Flexible - work whenever you want. Start Date: Immediately Duration: TBC Rate: 17 USD per hour (rates vary per country. If you are based elsewhere, the rates will be different) Help Shape the Future of AI Are you a student, recent graduate, stay-at-home parent, gig worker, or professional seeking flexible remote work? Are you interested in shaping the development and safety of todayâs AI models? What Youâll Do The role involves performing diverse data-related tasks, including: - Data collection, evaluation, and annotation. - Pairwise comparisons. - Counting tasks. - Object tagging and labeling across different content types (audio, video, images, or collected data) What weâre looking for: - Native-level fluency in Chinese - English Proficiency : Fluent or advanced proficiency in English (levels B2âC2) - AI & Data Capabilities (Preferred) : Experience in one or more of the following areas: machine learning tasks, data collection and preprocessing, data evaluation and quality assurance, and data annotation and labeling. What We Offer - Flexible schedule - Opportunity to earn extra income - Timely payments - The job is ideal for students, part-timers, or stay-at-home parents #LI-CAN17 \n \n Vendor Type When applying, please select the option that best describes your working status. Are you a Freelancer or Private Individual? A Freelancer is someone who has a business license and may have a VAT number or EIN for tax purposes. A VAT (Value Added Tax) number is a unique identifier assigned to registered businesses in many countries; an EIN (Employer Identification Number) is a similar identifier used in the US. A Private Individual does not have a business license. If you arenât sure, you are probably a private individual. RWS embraces DEI and promotes equal opportunity, we are an Equal Opportunity Employer and prohibit discrimination and harassment of any kind. RWS is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at RWS are based on business needs, job requirements and individual qualifications, without regard to race, religion, nationality, ethnicity, sex, age, disability, or sexual orientation. RWS will not tolerate discrimination based on any of these characteristics. Please mention the word **WINNABLE** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-ai-data-specialist-chinese-simplified-rws-trainai-1130618,"support, content",remoteok
remoteok_1130617,AI Data Specialist Polish,RWS TrainAI,Warsaw,True,,,,Full-time,,machine learning,1,"We are looking for AI Data Specialists to support the improvement of AI-generated content in Polish. Job Type: Freelance Location: Work from home Work Schedule: Part-time - 10+ hours per week. Flexible - work whenever you want. Start Date: Immediately Duration: TBC Rate: 10 USD per hour (rates vary per country. If you are based elsewhere, the rates will be different) Help Shape the Future of AI Are you a student, recent graduate, stay-at-home parent, gig worker, or professional seeking flexible remote work? Are you interested in shaping the development and safety of todayâs AI models? What Youâll Do The role involves performing diverse data-related tasks, including: - Data collection, evaluation, and annotation. - Pairwise comparisons. - Counting tasks. - Object tagging and labeling across different content types (audio, video, images, or collected data) What weâre looking for: - Native-level fluency in Polish - English Proficiency : Fluent or advanced proficiency in English (levels B2âC2) - AI & Data Capabilities (Preferred) : Experience in one or more of the following areas: machine learning tasks, data collection and preprocessing, data evaluation and quality assurance, and data annotation and labeling. What We Offer - Flexible schedule - Opportunity to earn extra income - Timely payments - The job is ideal for students, part-timers, or stay-at-home parents #LI-CAN17 \n \n Vendor Type When applying, please select the option that best describes your working status. Are you a Freelancer or Private Individual? A Freelancer is someone who has a business license and may have a VAT number or EIN for tax purposes. A VAT (Value Added Tax) number is a unique identifier assigned to registered businesses in many countries; an EIN (Employer Identification Number) is a similar identifier used in the US. A Private Individual does not have a business license. If you arenât sure, you are probably a private individual. RWS embraces DEI and promotes equal opportunity, we are an Equal Opportunity Employer and prohibit discrimination and harassment of any kind. RWS is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at RWS are based on business needs, job requirements and individual qualifications, without regard to race, religion, nationality, ethnicity, sex, age, disability, or sexual orientation. RWS will not tolerate discrimination based on any of these characteristics. Please mention the word **MODEST** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-ai-data-specialist-polish-rws-trainai-1130617,"support, content",remoteok
remoteok_1130616,Salesforce Administrator,GiveWell,United States,True,,,,Full-time,,,0,"GiveWell is a research organization that identifies and funds cost-effective giving opportunities, focusing on global health and well-being. Our work is funded by tens of thousands of donors who rely on our research to inform their giving. We've grown from directing $1.5 million in 2010 to directing more than $400 million in 2025. The Role We're hiring a Salesforce Administrator to support internal users, continuously improve user experience and data quality, and ensure data reliability and consistency across our Salesforce instance. The Salesforce Administrator will fully own the support, maintenance, and roadmap of core products leveraging Salesforce NPSP, and provide front-line support for our custom Salesforce app. Why we're hiring this role right now: GiveWell's fundraising and grants management work depends heavily on Salesforce to operate effectively and scale our impact. Our Technology team currently has only one Salesforce Administrator, and the volume of day-to-day support requests has left little room for proactive improvements such as reducing technical debt, improving data quality, or building new features that would meaningfully benefit our growing organization. As GiveWell grows and our use of Salesforce expands, particularly in grants management, we expect demand to outpace what a single administrator can sustainably support. We're looking for someone who can share the support load, bring additional depth to the team, and help us continuously improve the systems that underpin our life-saving work. As our Salesforce Administrator, you'll support: - Outreach CRM - Gift/Donation Processing System - Grants administration - Service Console/Case Management - Reports & Dashboards. Specific duties will include: Please mention the word **REPLACEABLE** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-salesforce-administrator-givewell-1130616,"salesforce, technical, support, administrator, management, reliability, health",remoteok
remoteok_1130615,Business Development Manager 3 months renewable,Coin Market Cap Ltd,Remote,True,,,,Full-time,,,0,"CoinMarketCap is the worldâs most trusted and accurate source of data for cryptocurrencies. Used by millions of individuals, organizations, and exchanges, CoinMarketCap brings the most up-to-date market capitalizations, pricing, and cryptocurrency information to our users. Pulling data from multiple exchanges and combining our robust research allows us to provide the most realistic representation of each cryptocurrency. As we grow, we will continue to provide access to our data wherever, whenever, and however is most helpful to our users. CREATING AN OPEN WORLD Our mission is to be the worldâs authority on cryptocurrency data. We believe in an open and decentralized world, where we play a pivotal role in powering decisions and insights to drive greater understanding and adoption of cryptocurrencies. We want to achieve this mission with people who truly believe in the value and potential of empowering individuals. Job Description * Primary sales representative for CoinMarketCap including ads, API solutions, and other relevant inventories where applicable * Serve as a communication bridge between clients/partners and internal teams for troubleshooting issues and other operational matters * Expand the relationships with existing clients by continuously proposing solutions that meet their objectives * Play an integral part in generating new sales that will turn into long-lasting relationships to ensure continuous revenue growth Qualifications * At least 2 years of experience in related fields * Experience in providing solutions based on customer needs within the crypto space (strong network within the crypto industry is a must!) * Fluency in English (native level), additional languages are a bonus * Strong communication and interpersonal skills with aptitude in building relationships with professionals of all organizational levels * Passionate about crypto * Basic knowledge of APIs and how they work * Excellent organizational skills * Ability in problem-solving and negotiation * BSc/BA in business administration, sales, marketing or relevant fields Others: - commission only applicable for New to CMC customers. Sales from existing customers will not have any commission - if candidate only manage to close $10k-20k in 3 months, we may decide to renew the contract for another 3 months WITHOUT base salary and only commission \n \n Please mention the word **BLITHE** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-business-development-manager-3-months-renewable-coin-market-cap-ltd-1130615,"manager, crypto, cryptocurrency, api, operational, marketing, sales",remoteok
remoteok_1130614,Senior Frontend Engineer,Level,Remote,True,$180000 - $180000,180000.0,180000.0,Full-time,,"graphql, javascript, react, typescript",4,"Senior Frontend Engineer Level is a modern RMM platform built around real-time data, automation, and an uncompromising focus on UX. We're profitable, growing, and shipping fast with a small team. Our platform manages devices across thousands of organizations. We're hiring because there's more to build than one frontend developer can handle. You'll be the second UI developer on the product. The surface area is large, the problems are complex, and the pace is fast. You'll work on peer-to-peer remote control, a powerful automation engine, and an AI-powered virtual technician we're bringing to market this year. We need someone who can carry that weight, not someone looking for a place to settle in. What you'll work on Level isn't a CRUD app. Scale â Our platform manages a distributed network of user devices. You'll build interfaces that surface real-time data across that network reliably and fast. Real-time remote control â WebRTC peer-to-peer connections that let users manage devices with low latency across unpredictable networks. Automation â A visual engine that lets IT teams build complex, multi-step workflows. The kind of UI that's easy to use and hard to build. AI virtual technician â A new feature we're building this year. You'll help shape and ship the interface from the ground up. Everything else â This is a small company. You'll touch dashboards, data visualization, forms, real-time updates, and things we haven't thought of yet. Who you are You have deep, senior-level JavaScript and frontend experience. You use AI tools extensively â Codex, Claude, or whatever works â and you've spent real time figuring out how to get the most out of them. You also know when the output is wrong and can fix it. AI makes experienced developers faster. It doesn't replace the experience. You're a builder. You want to shape the product, not just execute a list of tasks someone else defined. You don't need to be managed. You see what needs to happen and you make it happen. You've worked with TypeScript, React, Next.js, and GraphQL. If you haven't used all of them, you're the kind of person who picks things up fast because you understand the fundamentals. Why you might want this job The problems are genuinely hard â real-time systems, peer-to-peer connections, complex UIs on top of a large, distributed device network. You'll have enormous ownership. There are no layers between you and the product. We're profitable and growing. This isn't a company burning through runway hoping for a miracle. Small team, no bureaucracy. When you ship something, it's in front of customers immediately. Why you might not We're a small team. There's no one to hand things off to and no one to share the load with when it's heavy. We move fast and expect you to keep up. If you're used to spending months on a single feature, this will feel different. You'll own the entire frontend surface area alongside one other developer. If you want to specialize in one corner, this isn't the role. You'll context-switch. A lot. You might fix a gnarly WebRTC bug in the morning and build a new dashboard view in the afternoon. We rely heavily on async communication. You need to write clearly and work effectively without waiting to be told what's next. Details Compensation: $180,000 USD Location: Fully remote. Level is based in the US. International candidates are welcome â we require at least 5 hours of overlap with US Eastern time (9amâ5pm ET). Benefits: Medical, dental, and vision insurance (US employees). Hardware, software, and books â whatever you need to do your job. How to apply Apply atÂ https://tally.so/r/ODAKrA Tell us why you're interested in Level and this role specifically. We value clear, thoughtful communication. For questions reach out toÂ hiring@level.io. Please mention the word **HALLMARKS** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-senior-frontend-engineer-level-1130614,"engineer, dev, javascript, react, typescript, graphql, ai, front end",remoteok
remoteok_1130613,Technical Support Engineer EMEA,Chainguard,Remote (Germany),True,,,,Full-time,,"docker, go, kubernetes, terraform",4,"The role in a nutshell: Weâre looking for a Technical Support Engineer whoâs equal parts problem-solver, translator, and customer hero. Youâll be the go-to person when customers hit snags with Chainguard Images, digging into technical mysteries, keeping folks informed, and partnering with Engineering to squash bugs before they cause chaos. This isnât just âreset the password and move onâ support: youâll work on real, complex issues with modern tools (Docker, Kubernetes, GitHub, Helm charts, Terraform, etc.), make customers feel like superheroes themselves, and help shape how Chainguard delivers world-class support. Serious work, fun team, big impact. What youâll do: Be the frontline agent : Triage, investigate, reproduce, manage, and annihilate complex customer issues involving Chainguard Images. Escalate wisely : Engage the Engineering team when things get spicy. Communicate like a pro : Keep customers (and your SLAs) happy, informed, and impressed. Bridge the tech lingo divide : Explain things clearly to both code whisperers and non-tech humans. Document like a librarian : Create detailed write-ups of new issues and throw helpful Knowledge Base nuggets into the mix. Channel your inner detective : Prioritize your own queue, drive clarity in communication, and proactively guide issues to resolution. Speak up smartly : Push bugs, feature requests, and hidden gremlins up to Engineering and GTM teams. Learn, teach, repeat : Seek new challenges, share wisdom, and maybe teach someone your favorite GitHub ninja trick. Be there when it counts: Participate in an on-call rotation for after-hours, weekend, and holiday support. What we're looking for: Youâve spent 3+ years suppor Please mention the word **AUTHORITATIVE** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-technical-support-engineer-emea-chainguard-1130613,"teach, technical, support, code, engineer, engineering",remoteok
remoteok_1130612,Senior Engineering Manager Data Pipeline,Bloomreach,Slovakia,True,$6000+,72000.0,,Full-time,,,0,"Bloomreach is building the world's premier agentic platform for personalization. We're revolutionizing how businesses connect with their customers, building and deploying AI agents to personalize the entire customer journey. - We're taking autonomous search mainstream, making product discovery more intuitive and conversational for customers, and more profitable for businesses. - We're making conversational shopping a reality, connecting every shopper with tailored guidance and product expertise â available on demand, at every touchpoint in their journey. - We're designing the future of autonomous marketing, taking the work out of workflows, and reclaiming the creative, strategic, and customer-first work marketers were always meant to do. And we're building all of that on the intelligence of a single AI engine â Loomi AI â so that personalization isn't only autonomousâ¦it's also consistent. From retail to financial services, hospitality to gaming, businesses use Bloomreach to drive higher growth and lasting loyalty. We power personalization for more than 1,400 global brands, including American Eagle, Sonepar, and Pandora. Become an Engineering Manager for Bloomreach! Lead our Data Pipeline team â the backbone of data ingestion, real-time event tracking, and long-term data storage for Bloomreach Engagement. Your leadership will directly impact how hundreds of millions of customer interactions are processed, routed, and stored every day across dozens of enterprise e-commerce and beyond-retail verticals. Your starting salary will be from 6 000 â¬ per month, along with stock options and other benefits. Working in one of our Central European offices (Bratislava or Brno) or from home on a full-time basis, you'll become a core part of the Engineering Team. What challenge awaits you? You will take over an established, high-performing Data Pipeline team of 6â7 engineers (including a Staff Engineer / Tech Lead, Senior Engineers, SREs, Data Engineers, and a QA Engineer) from the current Engineering Manager who is moving on to establish a new team. The team owns the hot-path tracking pipeline â the system that ingests, validates, routes, and processes all real-time customer events flowing into Bloomreach Engagement. With rapidly growing enterprise customers pushin Please mention the word **FAMOUS** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-senior-engineering-manager-data-pipeline-bloomreach-1130612,"manager, system, growth, qa, financial, senior, engineer, engineering, e-commerce, full-time",remoteok
remoteok_1130610,ParaView Expert,Weekday AI,Remote,True,$19 - $65,39520.0,135200.0,Full-time,,,0,This role is for one of our clientsCompensation: $19Â - $65/hourpayJob Title:Â ParaView ExpertJob Type:Â ContractLocation:Â RemoteWe encourage you to become a part of our client's team as a ParaView Expert. In this c... Please mention the word **COMPREHENSIVE** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.,2026-03-03,https://remoteOK.com/remote-jobs/remote-paraview-expert-weekday-ai-1130610,,remoteok
remoteok_1130609,Staff Engineer Software Release and Packaging RISC V,Tenstorrent,Remote,True,,,,Full-time,,"bash, ci/cd, git, linux, python",5,"Tenstorrent is leading the industry on cutting-edge AI technology, revolutionizing performance expectations, ease of use, and cost efficiency. With AI redefining the computing paradigm, solutions must evolve to unify innovations in software models, compilers, platforms, networking, and semiconductors. Our diverse team of technologists have developed a high performance RISC-V CPU from scratch, and share a passion for AI and a deep desire to build the best AI platform possible. We value collaboration, curiosity, and a commitment to solving hard problems. We are growing our team and looking for contributors of all seniorities. As the RISC-V software release and packaging engineer you will be responsible for building, packaging, and releasing the software that enables our customers to succeed with our RISC-V and system IP products. Our software combines Linux and many other open source software packages with our own software to accelerate customer use of our IP. This role is remote or hybrid in the North America or Australia. We welcome candidates at various experience levels for this role. During the interview process, candidates will be assessed for the appropriate level, and offers will align with that level, which may differ from the one in this posting. Who You Are Background in Linux and open source development. Interested in creating and improving automated processes to deliver quality products. Have a collaborative work style with the ability to work across team and technology boundaries. What We Need Experience working with Linux system creation tools such as Yocto or Buildroot, or packaging software for other distributions. Hands on usage of CI/CD systems and software build tools. Proficiency with scripting languages such as Python and Bash for automation. Experience with Git, release Please mention the word **ADVANTAGEOUSLY** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-staff-engineer-software-release-and-packaging-risc-v-tenstorrent-1130609,"software, system, python, engineer, linux",remoteok
remoteok_1130608,Partnerships Success Manager,SimplyInsured,Remote,True,,,,Full-time,,,0,"At SimplyInsured we are on a mission to eliminate fear in health insurance. Health insurance is complicated, expensive, and really important - so it tends to create fear for most people; our goal is to reduce that fear as much as possible. We specifically work with small business owners who have the enormous task of purchasing the right type of insurance for their employees and their families. With more than 20,000 customers and several major partnerships, including NetSuite, Toast, and Square, we're growing quickly and disrupting this convoluted and confusing industry by making it more transparent and fully accessible to everyone. We got our start in the Y-Combinator incubator, and have been funded by top-tier investors at Polaris Partners, Bessemer Venture Partners, New York Life Ventures and AltaIR Capital. Job Summary: As a Partnerships Success Manager, you will play a crucial role in developing and managing partnerships to drive the growth of the company. This role will lead our efforts in managing strategic partnerships and key client relationships. This role requires a combination of being a self-starter, having business savvy, being a critical thinker, and being an excellent relationship builder!. If you are passionate about driving business growth and cultivating lasting relationships, this role may be for you! In this role, you will report to the CEO. This is a fully remote role. How you'll make an impact: Building and maintaining strong, long-term relationships with key strategic partners, acting as the main point of contact, and ensuring client satisfaction. Developing and executing strategic account plans to drive client growth and achieve mutual business objectives. Identifying new business opportunities within existing accounts and conducting effective, well-organized business reviews Working closely with internal teams to deliver tailored solutions and meet partner needs from onboarding and integration to post-launch and beyond. Please mention the word **TRUSTINGLY** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-partnerships-success-manager-simplyinsured-1130608,"manager, growth, lead, health",remoteok
remoteok_1130607,Senior Data Engineer,Federato,Remote,True,,,,Full-time,,"etl, machine learning",2,"Federato is on a mission to defend the right to efficient, equitable insurance for all. We enable insurers to provide affordable coverage to people and organizations facing the issues of today - the climate crisis, cyber-attacks, social inflation, etc. Our vision is understood and well funded by those behind Salesforce, Veeva, Zoom, Box, etc. Federato is the only AI-native platform that spans the full policy lifecycle and changes the way insurance work gets done. Better decisioning is built-in, not bolted on: insurers' unique portfolio goals, strategies, rules, and appetite are part of the workflow so underwriters win the right deals, faster. From the moment a submission hits an underwriter's inbox, AI is put to work, triaging submissions with a focus on high-appetite business, delivering real-time feedback on the portfolio, and consolidating workflows into a single proven system. Federato drives better business outcomes. Role Overview You'll be joining a small, high-impact data engineering team within Federato's AI/ML organization. Our focus is on building the infrastructure and internal frameworks that empower machine learning engineers to develop, deploy, and iterate on AI-powered features ranging from prompt-based LLM workflows to more traditional model-driven systems. We collaborate closely with ML, analytics, and product teams to ensure data and tooling are reliable, scalable, and aligned with the needs of our AI-native platform. What You'll Be Doing : Collaborate with Data Science, Product Managers and Software Engineers to build robust ETL pipelines that enable the Product Support team to deliver compelling user-facing features Contribute to architecture decisions, observability tooling, and dat Please mention the word **SAINT** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-senior-data-engineer-federato-1130607,"support, software, senior, engineer, engineering",remoteok
remoteok_1130606,Data Engineer,Mento,Remote,True,,,,Full-time,,,0,"About Mento Mento is a career technology company that helps people be exceptional and thrive at work through human, AI, and software-based coaching. We're on a mission to provide people access to the best support, advice, and mentorship at work and empower them to take action on it. In a world where jobs and careers are rapidly changing, we believe that transformational growth and continuous improvement is mandatory for people and companies to thrive. We are on a mission to bring our unique model of coaching to every member of the global workforce. We strive to create a fun, conscientious, collaborative, and supportive work environment. We are a US-based, remote-first company, backed by leading VCs and angel investors. About The Role We're looking for our first Data Engineer to build the data infrastructure that powers insights and features across our coaching platform. You'll own data pipelines for coaching sessions, user analytics, and business operations, while establishing the foundation for our data architecture. This is not purely about business analytics - In this role, you'll join our engineering team and work closely with product, engineering, coaching, and leadership teams. You'll be embedded in product developmentâunderstanding feature requirements, instrumenting data collection, and building systems that power product capabilities. Key Responsibilities: Build data pipelines for coaching and user analytics. You'll create pipelines that process coaching session data, user interactions, and AI-generated outputs. These pipelines will power everything from product analytics to coaching effectiveness metrics to business intelligence dashboards. Build data systems that power product features. You'll create data pipelines that feed back into the productâuser progress tracking, coaching insights, customer dashboards, and more. You'll work with product and engineering to understand what data products need and build reliable systems to deliver it. Establish our data infrastructure and architecture. As our first data engineer, you'll make key decisions about our data st Please mention the word **SPRIGHTLY** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-data-engineer-mento-1130606,"embedded, growth, analytics, engineer, engineering",remoteok
remoteok_1130605,Senior Product Designer,XXIX,Remote,True,$80000 - $120000,80000.0,120000.0,Full-time,,,0,"We are hiringÂ contract-based Â senior and director level product designers Â with experience leading complex product design projects. Original job posting link Â (URL here). About garden3d We are worker owned creative collective, innovating on everything from brands and IRL communities to IoT devices and cross platform apps. We share profit, open source everything, spin out new businesses, and invest in exciting ideas through financial and/or in-kind contributions. Our client roster includesÂ Google ,Â Stripe ,Â Figma ,Â Hinge ,Â Black Socialists in America ,Â ACLU ,Â Pratt ,Â Parsons ,Â Mozilla ,Â The Nobel Prize ,Â MIT ,Â Gnosis ,Â Etsy Â &Â Gagosian . Weâre the software team behind innovative products likeÂ The Light Phone Â &Â Mill , and we a global, decentralized community space collective calledÂ Index Space . We think of our garden3d as collective for creative people, prioritizing a happy, talented, and diverse studio culture. We work on projects that bring value to our world, and we balance deep care for the work we do with a genuine curiosity about life outside of our jobs. Who weâre looking for: Right now, we're looking for a Senior Product Designer with expertise in user experience, interface design, and product strategy, who can collaborate directly with clients and cross-functional teams. In this role, you'll work on a variety of client projects to create intuitive, engaging, and effective digital products. You would work on products across many industries, from e-commerce to connected hardware products to AI enabled interfaces. Responsibilities will include: Leading the design process from discovery through implementation, working closely with clients to understand business goals and user needs Creating user flows, wireframes, prototypes, and high-fidelity designs while maintaining a focus on both user experience and visual consistency Participating in design critiques, providing constructive feedback to teammates and ensuring adherence to design systems Contributing to project success by managing design workstreams, collaborating with developers, and meeting project milestones Presenting design solutions to clients and iterating based on feedback while maintaining design integrity The person weâre looking for is happy, relaxed and easy to get along with. Theyâre flexible on anything except conceits that will lower their usually outstanding work quality. They work âsmartâ, by carefully managing their workflow and staggering features that have dependencies intelligently â they prefer deep work but are OK coming up to the surface now and then for top level / strategic conversations. We believe people with backgrounds or interests in design, art, music, food or fashion tend to have a well rounded sense of design & quality â so a variety of hobbies or side projects is a big nice to have! Compensation Our pay scale ranges fromÂ $85 p/hr Â toÂ $150 p/hr Â pending client/seniority. Our projects are rarely less than 6 full time weeks. We prefer long standing relationships with highly accountable and communicative team members, so we encourage candidates to expect longer term engagements. Who you are The person weâre looking for is happy, relaxed and easy to get along with and appreciates a commitment to a culture of transparency, non-dictatorial leadership styles, and alternative methodologies. Theyâre flexible on anything except conceits that will lower their usually outstanding work quality. They work âsmartâ by carefully managing their workflow and team. How we interview Once we have reviewed all applications and identified a profile thatÂ matches our requirements , a member of our team will reach out. Our interview process starts with an intro call to answer any questions you have about the role and to learn a bit more about your experience and interests. From there, weâll follow up with a panel interview call where you get to meet a few members of our team, to openly discuss some of our challenges and ensure your skills and interests align with where weâre going as a business. For qualified candidates, the process wraps with a reference call, and an offer to follow. âÂ How we work: We believe that thereâs a better balance between the poles of freelancing & full time, and for that reason Sanctuary works differently to most shops: Transparency & Ownership: Â We release out Profit & Loss statements to the community each year, open source our best ideas, and talk business & money with everyone in the company. Weâre proud to run our business with integrity, and for that reason we share everything with our team & community. 150% Carbon Negative: Â Our studio offsets 150% of the carbon we use to do business each year, dated back to our founding in 2015. We turn down work that is not in-line with our morals, and we encourage our peers to do the same.Â We have been certified climate neutral since 2021 . Strong Morals: Â Since our founding, we've turned down somewhere between $1mm - $2mm of work that didn't meet our moral standards. (Most of that was DTC brands that can't show a valid sustainability initiative). Async & Decentralized: Â We use tools optimized for calm, thoughtful communication, and opt for async whenever possible. We fight hard to maintain our focus time. Remote Friendly: Â Our company is fluent in remote work, making our workplace more decentralized, and democratized in the process. Ideas & Products: Â In our spare studio time, we work to build our own open source or internal products to diversify & bolster our income. We create amazing technology products for our clients, so why not for the studio? â Read more on ourÂ Substack, over here , or ourÂ Medium, over there . Important Reminders: We kindly ask that youÂ submit a complete and thoughtful application , including relevant links that help verify your work experience and identity. Applications with missing or insufficient information will not move forward in the review process. Our team carefully reviews every complete submission, and we truly appreciate the time and effort you put into applying. Please mention the word **EDUCATED** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-senior-product-designer-xxix-1130605,"senior, design, product designer",remoteok
remoteok_1130604,Crypto Market Operations Trainee,Begini,Remote,True,$50000 - $70000,50000.0,70000.0,Full-time,,,0,"Begini is a research-oriented company operating in the digital asset sector. Our team works with market data, behavioral analysis, and structured trading frameworks to better understand price dynamics and market mechanisms within the crypto industry. We are currently looking for a Crypto Market Operations Trainee to join our remote team. This role is designed for individuals who want to start building a career in digital finance and gain practical exposure to crypto market processes. Professional experience is not required â we provide structured onboarding and internal training. Main Responsibilities Assist in monitoring daily activity across digital asset markets. Observe and document asset performance and trading patterns. Track volatility levels, volume changes, and liquidity metrics. Prepare summaries based on internal market data. Analyze charts, indicators, and publicly available industry information. Work with analytical dashboards and reporting tools. Support senior team members in research and operational tasks. What We Provide Fully remote format with flexible scheduling. Access to professional tools and real-time market data. Clear training roadmap for beginners. Mentorship and performance feedback. Opportunity to grow within a structured international team. Progressive responsibility based on skill development. Candidate Profile Strong curiosity about crypto markets and digital finance. Willingness to learn structured analytical approaches. Comfortable working with numerical data and reports. Organized, attentive to detail, and process-oriented. Able to manage tasks independently in a remote environment. Please mention the word **WARMHEARTED** and tag RNzIuNDkuMjMxLjcx when applying to show you read the job post completely (#RNzIuNDkuMjMxLjcx). This is a beta feature to avoid spam applicants. Companies can search these words to find applicants that read this and see they're human.",2026-03-03,https://remoteOK.com/remote-jobs/remote-crypto-market-operations-trainee-begini-1130604,"other, crypto, finance, web3, bitcoin, education, blockchain, defi",remoteok
